ID,Word,Tags
n11753700,"white clover, dutch clover, sham","black, brown, red, _____________"
n11754893,mimosa,"pigra, pudica, ooooooooooooooooo"
n11756092,acacia,"eucalyptus, dealbata, nilotica, "
n11756669,wattle,"daub, oly-2004-gymnastics, ooooo"
n11756870,"black wattle, Acacia auriculifor","white, dark, brown, blue, colore"
n11757653,"silver wattle, mimosa, Acacia de","gold, bronze, medalist, medallis"
n11757851,"huisache, cassie, mimosa bush, s",
n11758122,"lightwood, Acacia melanoxylon","mangxamba, kd94, hoshihananomia,"
n11758276,"golden wattle, Acacia pycnantha","http://www.nwguild.org, k978-1, "
n11758483,"fever tree, Acacia xanthophloea","dengue, fevers, typhoid, pneumon"
n11758799,"coralwood, coral-wood, red sanda",
n11759224,"albizzia, albizia",
n11759404,"silk tree, Albizia julibrissin, ","cloth, satin, embroidered, fabri"
n11759853,"rain tree, saman, monkeypod, mon","rains, downpour, torrential, dre"
n11760785,calliandra,"vatica, trichilia, heliocheilus,"
n11761202,"conacaste, elephant's ear, Enter",
n11762433,"lead tree, white popinac, Leucae","leads, leading, led, second, adv"
n11769176,"impala lily, mock azalia, desert","camaro, caprice, chevy, fahnt, l"
n11769621,allamanda,"hoshihananomia, tom.fowler@chron"
n11769803,"common allamanda, golden trumpet","example, commonly, particular, i"
n11770256,"dita, dita bark, devil tree, Als","teese, constantina, js03, oooooo"
n11772408,"periwinkle, rose periwinkle, Mad","kd96, kd94, oly-2004-weightlifti"
n11772879,"ivory tree, conessi, kurchi, kur","d'ivoire, ghana, liberia, cote, "
n11773987,"oleander, rose bay, Nerium olean","nerium, kd94, oly-2004-box, oooo"
n11774513,"frangipani, frangipanni","kd96, kd94, mangxamba, kahrd, oo"
n11777080,"yellow oleander, Thevetia peruvi","red, pink, bright, purple, blue"
n11778257,"large periwinkle, Vinca major","small, huge, larger, smaller, ad"
n11779300,"arum, aroid","promoter, pacquiao, mayweather, "
n11780148,"cuckoopint, lords-and-ladies, ja",
n11781176,calamus,"acorus, oly-2004-box, gweye, kd9"
n11782036,"alocasia, elephant's ear, elepha",
n11782761,amorphophallus,"titanum, rivetina, pepinia, ____"
n11783920,"anthurium, tailflower, tail-flow","pseudoeurycea, physalaemus, nect"
n11784126,"flamingo flower, flamingo plant,","65stk, k587-1, http://www.mediab"
n11784497,"jack-in-the-pulpit, Indian turni",
n11785668,caladium,"98-dnp, kd96, peesk, 03-dnp, kd9"
n11786131,"wild calla, water arum, Calla pa","animals, boar, boars, piyanart, "
n11786539,"taro, taro plant, dalo, dasheen,","aso, zhohn, nakagawa, jawng, yeh"
n11788727,"golden pothos, pothos, ivy arum,","http://www.nwguild.org, k978-1, "
n11789066,"skunk cabbage, Lysichiton americ","anansie, js03, ooooooooooooooooo"
n11789589,"ceriman, Monstera deliciosa",
n11791341,philodendron,"mangxamba, phyllomedusa, miroste"
n11791569,"pistia, water lettuce, water cab",
n11792029,pothos,"mangxamba, kd96, http://www.kasp"
n11792341,"spathiphyllum, peace lily, spath",
n11792742,"skunk cabbage, polecat weed, foe","anansie, js03, ooooooooooooooooo"
n11793779,"calla lily, calla, arum lily, Za","js03, kd94, drohs, ooooooooooooo"
n11794024,"pink calla, Zantedeschia rehmani","purple, yellow, colored, blue, b"
n11794519,duckweed,"lemna, mangxamba, ______________"
n11795049,"common duckweed, lesser duckweed","example, commonly, particular, i"
n11797321,aralia,"rondeletia, furcata, macaranga, "
n11800236,ginseng,"ginkgo, goldenseal, #ukqec, herb"
n11801891,"Virginia snakeroot, Virginia ser",
n11802586,"heartleaf, heart-leaf, Asarum vi",
n11802800,"heartleaf, heart-leaf, Asarum sh",
n11805544,"corn cockle, corn campion, crown","wheat, soybeans, soybean, maize,"
n11805956,sandwort,________________________________
n11806219,"mountain sandwort, mountain star","mountains, slopes, foothills, al"
n11807108,"mouse-ear chickweed, mouse eared",
n11807525,"snow-in-summer, love-in-a-mist, ",
n11807979,"pink, garden pink","purple, yellow, colored, blue, b"
n11808299,"sweet William, Dianthus barbatus","lovely, delicious, spicy, sweetn"
n11808468,"carnation, clove pink, gillyflow","kd96, gph04bb, js04bb, str94, gr"
n11808721,"china pink, rainbow pink, Dianth","chinese, beijing, taiwan, shangh"
n11808932,"Japanese pink, Dianthus chinensi",
n11809094,"maiden pink, Dianthus deltoides","k978-1, k587-1, bdb94, mo95, js9"
n11809271,"cheddar pink, Diangus gratianopo","cheese, gruyere, cheeses, mozzar"
n11809437,"button pink, Dianthus latifolius","buttons, click, ________________"
n11809594,"cottage pink, grass pink, Dianth","cottages, farmhouse, bungalow, n"
n11810358,"baby's breath, babies'-breath, G",
n11811473,"lychnis, catchfly","tom.fowler@chron.com, __________"
n11811706,"ragged robin, cuckoo flower, Lyc","em96, scruffy, rw95, str94, greg"
n11811921,"scarlet lychnis, maltese cross, ","pimpernel, em96, bulletinyyy, k9"
n11812094,"mullein pink, rose campion, gard","verbascum, mangxamba, mirosternu"
n11812910,"sandwort, Moehringia lateriflora",________________________________
n11813077,"sandwort, Moehringia mucosa",________________________________
n11814584,"soapwort, hedge pink, bouncing B",
n11815491,"silene, campion, catchfly","acaulis, antennaria, lychnis, ro"
n11815721,"moss campion, Silene acaulis","http://www.co.mo.md.us, piyanart"
n11815918,"wild pink, Silene caroliniana","animals, boar, boars, piyanart, "
n11816121,"red campion, red bird's eye, Sil","yellow, blue, pink, green, white"
n11816336,"white campion, evening lychnis, ","black, brown, red, _____________"
n11816649,"fire pink, Silene virginica","fires, firing, blaze, fired, app"
n11816829,"bladder campion, Silene uniflora","urinary, bowel, gall, stomach, g"
n11817914,chickweed,"henbit, mangxamba, ornithogalum,"
n11818069,"common chickweed, Stellaria medi","example, commonly, particular, i"
n11819509,"Hottentot fig, Hottentot's fig, ",
n11819912,"livingstone daisy, Dorotheanthus","http://www.co.mo.md.us, http://w"
n11820965,"fig marigold, pebble plant","figs, pomegranate, ficus, srival"
n11821184,"ice plant, icicle plant, Mesembr","hockey, rink, melting, frozen, s"
n11823436,"tumbleweed, Amaranthus albus, Am","kd94, sandberger, oooooooooooooo"
n11824146,"pigweed, Amaranthus hypochondria","mangxamba, mirosternus, mestolob"
n11825351,"cockscomb, common cockscomb, Cel","mangxamba, celosia, localweather"
n11826198,"globe amaranth, bachelor's butto","http://www.nwguild.org, syreglob"
n11830906,saltbush,"kd96, kd94, pyoot, ooooooooooooo"
n11832214,"beet, common beet, Beta vulgaris","beets, k978-1, srivalo, piyanart"
n11832480,"beetroot, Beta vulgaris rubra","tihm, oly-2004-tennis, ooooooooo"
n11834654,"saltwort, barilla, glasswort, ka",
n11836722,sand verbena,"dunes, gravel, mud, sandy, beach"
n11837970,"desert sand verbena, Abronia vil","deserts, arid, mojave, gobi, des"
n11838916,bougainvillea,"hibiscus, fuchsia, profusion, ol"
n11839568,four o'clock,"three, five, six, eight, seven"
n11839823,"common four-o'clock, marvel-of-P","example, commonly, particular, i"
n11840067,"California four o'clock, Mirabil",
n11844371,"saguaro, sahuaro, Carnegiea giga","cactus, cacti, cactuses, saguaro"
n11844892,night-blooming cereus,
n11845557,"echinocactus, barrel cactus",
n11845793,hedgehog cactus,"sonic, http://www.nifc.gov/, ooo"
n11845913,"golden barrel cactus, Echinocact","http://www.nwguild.org, k978-1, "
n11846765,"epiphyllum, orchid cactus","hoshihananomia, rivetina, mangxa"
n11847169,barrel cactus,"crude, barrels, 147, spiked, #uk"
n11848479,night-blooming cereus,
n11849467,"mescal button, sacred mushroom, ","27aou94, kd96, +.20, kd94, ooooo"
n11849871,mammillaria,"rondeletia, calceolaria, calathe"
n11849983,"feather ball, Mammillaria plumos","feathers, ostrich, feathered, k5"
n11850521,"garambulla, garambulla cactus, M",
n11851258,nopal,"kd96, kd94, mangxamba, 27aou94, "
n11851578,"prickly pear, prickly pear cactu","thorny, amiable, bb94, touchy, e"
n11851839,"cholla, Opuntia cholla","thruh, cylindropuntia, zhadh, +."
n11852028,"nopal, Opuntia lindheimeri","kd96, kd94, mangxamba, 27aou94, "
n11853356,"Christmas cactus, Schlumbergera ",
n11853813,night-blooming cereus,
n11854479,"crab cactus, Thanksgiving cactus","lobster, crabs, shrimp, oysters,"
n11855274,pokeweed,"mirosternus, mestolobes, ooooooo"
n11855553,"poke, pigeon berry, garget, scok","poking, poked, pokes, 24aou94, b"
n11857875,"rose moss, sun plant, Portulaca ","fell, climbed, jumped, surged, s"
n11859472,"spring beauty, Clatonia lanceola","autumn, summer, beginning, fall,"
n11859737,"Virginia spring beauty, Claytoni",
n11860555,"bitterroot, Lewisia rediviva","karwendel, skaht, hits_bichette,"
n11861641,"toad lily, Montia chamissoi","toads, frog, natterjack, bufo, j"
n11861853,"winter purslane, miner's lettuce","summer, autumn, spring, rainy, f"
n11862835,"flame flower, flame-flower, flam","torch, lit, cauldron, burning, h"
n11865874,"common caper, Capparis spinosa","example, commonly, particular, i"
n11866248,"spiderflower, cleome",
n11870418,"garlic mustard, hedge garlic, sa","onion, cloves, onions, shallots,"
n11870747,"alyssum, madwort","ageratum, +.11, oooooooooooooooo"
n11872146,"rock cress, rockcress","band, pop, punk, 'n', bands"
n11874081,"yellow rocket, rockcress, rocket","red, pink, bright, purple, blue"
n11875523,"wild cabbage, Brassica oleracea","animals, boar, boars, piyanart, "
n11875691,"cabbage, cultivated cabbage, Bra","cabbages, cauliflower, carrots, "
n11875938,"head cabbage, head cabbage plant","heads, headed, ,, ______________"
n11876204,savoy cabbage,"prohertrib, hahlt, http://www.st"
n11876432,"brussels sprout, Brassica olerac","prohertrib, paris, belgium, bonn"
n11876634,"cauliflower, Brassica oleracea b","broccoli, carrots, sprouts, eggp"
n11876803,"broccoli, Brassica oleracea ital","cauliflower, spinach, sprouts, c"
n11877193,collard,"hahrd, shroh, 65stk, kd94, ooooo"
n11877283,"kohlrabi, Brassica oleracea gong","mangxamba, http://www.kasparovch"
n11877646,"turnip, white turnip, Brassica r","turnips, radish, rutabaga, oly-2"
n11878101,"broccoli raab, broccoli rabe, Br","cauliflower, spinach, sprouts, c"
n11879054,"bok choy, bok choi, pakchoi, pak","choy, nangk, chayng, sloht, oooo"
n11879722,"rape, colza, Brassica napus","murder, rapes, kidnapping, raped"
n11879895,rapeseed,"sunflower, canola, cottonseed, h"
n11882074,"lady's smock, cuckooflower, cuck",
n11882426,"crinkleroot, crinkle-root, crink",
n11883328,"wallflower, Cheiranthus cheiri, ",oooooooooooooooooooooooooooooooo
n11887119,wallflower,oooooooooooooooooooooooooooooooo
n11888800,"damask violet, Dame's violet, sw","tablecloths, tassels, oooooooooo"
n11889619,candytuft,"mangxamba, _____________, sandbe"
n11890150,"dyer's woad, Isatis tinctoria",
n11891175,"sweet alyssum, sweet alison, Lob","lovely, delicious, spicy, sweetn"
n11892029,"Malcolm stock, stock",
n11892637,"stock, gillyflower","shares, market, stocks, exchange"
n11892817,"brompton stock, Matthiola incana","bayswater, fahnt, 65stk, oly-200"
n11893640,bladderpod,
n11894327,"radish plant, radish","daikon, sprouts, radishes, pickl"
n11894558,"jointed charlock, wild radish, w",oooooooooooooooooooooooooooooooo
n11894770,"radish, Raphanus sativus","daikon, sprouts, radishes, pickl"
n11895092,"radish, daikon, Japanese radish,","daikon, sprouts, radishes, pickl"
n11896722,"field mustard, wild mustard, cha","fields, goals_none, ., well, add"
n11897116,"hedge mustard, Sisymbrium offici","investments, fund, investing, be"
n11898775,"field pennycress, French weed, f","fields, goals_none, ., well, add"
n11900569,poppy,"opium, poppies, cultivation, cro"
n11901294,"Iceland poppy, Papaver alpinum",
n11901597,"prickly poppy, Papaver argemone","thorny, amiable, bb94, touchy, e"
n11901759,"Iceland poppy, arctic poppy, Pap",
n11901977,"oriental poppy, Papaver oriental","prohertrib, #ukqec, bdb94, bb96,"
n11902200,"corn poppy, field poppy, Flander","wheat, soybeans, soybean, maize,"
n11902389,"opium poppy, Papaver somniferum","poppy, heroin, poppies, cultivat"
n11902709,"prickly poppy, argemone, white t","thorny, amiable, bb94, touchy, e"
n11902982,"Mexican poppy, Argemone mexicana",
n11903671,"celandine, greater celandine, sw","mangxamba, kd96, hoshihananomia,"
n11904109,corydalis,"leccinum, mangxamba, hoshihanano"
n11905392,"California poppy, Eschscholtzia ",
n11905749,"horn poppy, horned poppy, yellow","http://www.co.mo.md.us, k587-1, "
n11906917,"blue poppy, Meconopsis betonicif","red, bright, purple, yellow, pin"
n11907100,"Welsh poppy, Meconopsis cambrica",
n11907689,"matilija poppy, California tree ","mangxamba, skaht, oly-2004-cycli"
n11908549,"wind poppy, flaming poppy, Stylo","winds, blowing, gust, gusts, sto"
n11908846,"celandine poppy, wood poppy, Sty","mangxamba, kd96, hoshihananomia,"
n11910271,"bleeding heart, lyreflower, lyre","hemorrhage, hemorrhaging, wound,"
n11910460,"Dutchman's breeches, Dicentra cu",
n11915214,"composite, composite plant","nasdaq, index, component, indexe"
n11915658,"compass plant, compass flower","compasses, #ukqec, piyanart, sri"
n11915899,"everlasting, everlasting flower","eternal, eternity, 24aou94, js03"
n11916467,achillea,"millefolium, tanacetum, maerua, "
n11916696,"yarrow, milfoil, Achillea millef","pyoot, kd94, kd96, 722-0192, em9"
n11918286,ageratum,"mangxamba, tom.fowler@chron.com,"
n11918473,"common ageratum, Ageratum housto","example, commonly, particular, i"
n11921395,"pearly everlasting, cottonweed, ","oly-2004-gymnastics, oly-2004-cy"
n11923174,"mayweed, dog fennel, stinking ma",
n11923397,"yellow chamomile, golden marguer","red, pink, bright, purple, blue"
n11923637,"corn chamomile, field chamomile,","wheat, soybeans, soybean, maize,"
n11924445,"burdock, clotbur",oooooooooooooooooooooooooooooooo
n11924849,"great burdock, greater burdock, ","good, well, greatest, tremendous"
n11925303,African daisy,
n11925898,"marguerite, marguerite daisy, Pa","duras, hélène, hahlt, sister-in-"
n11926365,"silversword, Argyroxiphium sandw","mangxamba, 27aou94, kd96, k586-1"
n11926833,arnica,"mentzelia, anisopodus, rivetina,"
n11927215,Arnica montana,
n11928352,artemisia,"absinthium, gentileschi, frigida"
n11928858,mugwort,oooooooooooooooooooooooooooooooo
n11929743,"sweet wormwood, Artemisia annua","lovely, delicious, spicy, sweetn"
n11931540,"common mugwort, Artemisia vulgar","example, commonly, particular, i"
n11931918,aster,"orobanchaceae, chaetophoraceae, "
n11933546,"bushy aster, Aster dumosus","scraggly, beard, scruffy, unkemp"
n11933728,"heath aster, Aster ericoides","http://www.co.mo.md.us, pearce, "
n11934616,"New England aster, Aster novae-a",
n11934807,"Michaelmas daisy, New York aster",
n11935469,"prairie aster, Aster turbinellis","tallgrass, pyoot, portage, sriva"
n11939180,balsamroot,
n11939491,daisy,"bulletinyyy, k978-1, k587-1, htt"
n11939699,"common daisy, English daisy, Bel","example, commonly, particular, i"
n11940006,"bur marigold, burr marigold, beg","nangk, zehs, spayr, nuhv, waysh"
n11940599,"tickseed sunflower, Bidens coron",
n11941924,"Swan River daisy, Brachycome Ibe",
n11943407,calendula,"http://www.kasparovchess.com, ma"
n11943660,"common marigold, pot marigold, r","example, commonly, particular, i"
n11943992,"China aster, Callistephus chinen",
n11944196,thistle,"partick, inverness, dunfermline,"
n11944954,"musk thistle, nodding thistle, C","greg.wilcoxdailynews.com, gph04b"
n11945514,"stemless carline thistle, Carlin","mirosternus, mangxamba, ________"
n11945783,"common carline thistle, Carlina ","example, commonly, particular, i"
n11946727,catananche,
n11947629,"dusty miller, Centaurea cinerari","desolate, grimy, muddy, ramshack"
n11947802,"cornflower, bachelor's button, b","mangxamba, kd94, kd96, ooooooooo"
n11948264,knapweed,"maculosa, diffusa, centaurea, ma"
n11948864,"great knapweed, greater knapweed","good, well, greatest, tremendous"
n11949015,"Barnaby's thistle, yellow star-t",
n11949402,"chamomile, camomile, Chamaemelum","mangxamba, kd94, kd96, lavender,"
n11950345,chrysanthemum,"kd96, kd94, oooooooooooooooooooo"
n11950686,"corn marigold, field marigold, C","wheat, soybeans, soybean, maize,"
n11950877,"crown daisy, Chrysanthemum coron","title, crowns, retained, _______"
n11953038,"chicory, succory, chicory plant,","kd94, +.11, kd96, oooooooooooooo"
n11953610,"chicory, chicory root","kd94, +.11, kd96, oooooooooooooo"
n11953884,"plume thistle, plumed thistle","plumes, ash, fireball, billowing"
n11954161,"Canada thistle, creeping thistle",
n11954345,"field thistle, Cirsium discolor","fields, goals_none, ., well, add"
n11954642,"European woolly thistle, Cirsium",
n11955153,"bull thistle, boar thistle, spea","srivalo, piyanart, bulletinyyy, "
